id,fold
7c0b76979f,0
902d01b7dd,1
70a32506ab,2
e7da2d7800,3
299ef808f6,4
1a8a17f220,0
573f9f58c4,1
4f30a97219,2
5936740d48,3
25c415e373,4
12a953a079,0
e6ab700d15,1
acb95dd7c9,2
87986259f0,3
b8b3f26ad4,4
bb9ad7c38d,0
f0ea2421f0,1
ed7251fc01,2
dae96d99b2,3
e10a1a3e81,4
63193879b4,0
737e6513c8,1
0b7459a0af,2
7ab70da99b,3
7135ca553a,4
f6e87c1458,0
21ec084221,1
a8247ac73a,2
68bad6a787,3
96049af037,4
c06ce71f9a,0
bc5ee94de7,1
fcf5137a10,2
878566ab56,3
2fd6d25adb,4
010ee525b6,0
82adfbc0f1,1
1c6f7aac78,2
b3ad13d9e9,3
3cd0ce6e18,4
82f186d2ac,0
690514a3e4,1
f5e72111d0,2
20ed65cbf8,3
6752a6815f,4
da94055b53,0
da84ed2423,1
27a240a570,2
1a37af90c1,3
7f0825a2f0,4
566ac48e00,0
280dcd0b2d,1
7df36788a9,2
a9fd8e2a06,3
20a0f53112,4
258a5db63e,0
4608c638bd,1
77415e7cda,2
ac931ace49,3
95f6e2b2d1,4
9ea0525027,0
6010b9b84d,1
10e1c8e23a,2
0ea5ea6946,3
b33e244157,4
e44dcaeb74,0
1efe1909ed,1
5d4dcb9d8b,2
323882f716,3
4ca8350f11,4
fadd701a33,0
8f407b64ae,1
2a5805ad13,2
26000ba320,3
04182ced8e,4
3ee1cfb6a6,0
b506085af9,1
28f865caaa,2
9a9ff1beca,3
26ec6ef9df,4
f0ec542987,0
4f349b5ab8,1
1925c11fce,2
eaeb630ff4,3
8daa7e48d1,4
f41a025b6c,0
1a288f27bf,1
0642bbbc5f,2
c43b8533c4,3
026b509cd4,4
f9fc7746fb,0
6760543d8f,1
72ef4718f3,2
b94a5b0bda,3
f0d15c63c5,4
a536f382ec,0
026f97575b,1
1167a2bec9,2
25dc959ebd,3
2b723b8474,4
8c88cf3d22,0
697f80cece,1
62e72fe39a,2
a14d2ea3b1,3
9aa65d393a,4
9128b824e5,0
b6ebc3831e,1
e93ddc6ba7,2
852873eb7b,3
98f91cd1b8,4
cc876896b5,0
1825fadf99,1
6d55cabc8d,2
a2a012f128,3
4285c2ffe8,4
60dccbc52f,0
f115ca6981,1
2fb6791298,2
fe85864f8f,3
51870e8500,4
269b6cad0d,0
7f0e67d5ec,1
cc216a861c,2
164873b51f,3
cd6320c6eb,4
f5d1176e33,0
6285015437,1
941d0865da,2
4654389112,3
8e13060816,4
944b46458e,0
060cdfded5,1
859f623d32,2
96216dae3b,3
d31e3fbfdc,4
05a61e5799,0
e204511fd2,1
d8f80479ac,2
c9695bff51,3
67d3486ac8,4
f4784e4f1f,0
1b0d74b359,1
53b480e29f,2
94c2d96e56,3
020678ec1b,4
c5c4479af6,0
6c793e5879,1
c26d515fdb,2
9053aa6508,3
45a7562dbf,4
a35ba23a41,0
a48b9989ac,1
d9fb5b47e2,2
5cefe5b52c,3
b93d143e4b,4
a49edf33ae,0
6e691f1825,1
23a7afcb36,2
cef624f327,3
1306fcee4c,4
19d821e8e4,0
a5eedd418a,1
b095375d19,2
a562619124,3
b637a7621a,4
776d123d8d,0
eac822921e,1
1b9865501f,2
9492db510d,3
b8ee1d8dbd,4
5edb37f5a8,0
3ee4de57f8,1
f26e6cffd6,2
03eed26d3e,3
1fba03699e,4
cb4f7abe67,0
9a71e8563b,1
e0bde1cf11,2
4c43d99f68,3
440534c8dd,4
10833853b3,0
8e93b66386,1
296de39be2,2
5fc8bb94aa,3
cc6abe337d,4
c4f2799234,0
c2395da60e,1
211eb21702,2
8cb6f8581b,3
e05db130be,4
1d2cd614be,0
bb2160921c,1
1aef65e24b,2
576fd5de16,3
4986fb6755,4
56ced19ad6,0
e51599adb5,1
c69962cd9d,2
e0b6a1211f,3
92d116836e,4
5f98029612,0
bdb45f92c7,1
19e749d0b1,2
b63b23fdc9,3
ee0be71990,4
0dcf4a11a6,0
37251064bd,1
1bfe4907c1,2
0977568b54,3
99bc5efa33,4
519cc2a871,0
ba4781de48,1
dcb1eee6e3,2
89ba98210c,3
525be73de5,4
3a5e5f4202,0
6b95bc6c5f,1
a667ba911e,2
8a2dc90df5,3
b45f9383e9,4
a653a50dc4,0
e54c815e85,1
8023f35b58,2
5f8b4540fd,3
b552fb0d9d,4
423ae1a09c,0
75c7d3b5a8,1
a1526d3c6e,2
1a67b08604,3
9e966d733c,4
f70f3b7b95,0
d1665744c3,1
f7933b266c,2
ac90c088ee,3
fe37eddf8e,4
60b3d0d613,0
a7b1f4bae1,1
f841c6dee7,2
99d3fbf9f1,3
c0fe58323e,4
7791af3409,0
eec46ec66b,1
9fabca6b17,2
ce31ab9b97,3
547c9d83fd,4
d93d713c55,0
a86acaf330,1
d3b6c08868,2
6f438c26f8,3
37df75f3a2,4
be2dd1db16,0
7187f4c02c,1
eabed5b2b4,2
3ce657b8f7,3
fbc98aedc0,4
768d5f7ade,0
4a5dd4ab45,1
2f8b36c386,2
9718102ef6,3
7568a9474e,4
e8757626a1,0
5a6f57c150,1
18e2325a5b,2
febd1d2a67,3
7769e240f0,4
d6b87a521f,0
d752eaa82a,1
60b7303d20,2
1c687fea93,3
ae6ea6e613,4
b92b11b3a4,0
5b3b86341f,1
565d2342f2,2
1664b6a6d5,3
ce06c157c1,4
6e3c46c2d3,0
455d05742a,1
a2b7af2907,2
ad49962b22,3
f0e7e06354,4
921b60e76d,0
a5833d6cc4,1
8d9b8d724a,2
7576015468,3
46dd77ede5,4
9e8e175c01,0
f65a52f375,1
d4d964f62d,2
4433b159db,3
0f4637e4b7,4
9cbd5ddba4,0
e88b8de75c,1
3ee87f1ea6,2
465f93cd9c,3
c1f92fd149,4
6c91546a57,0
73f58ba609,1
c72c5ee731,2
b0a18e86c7,3
48d81e93d9,4
cef03959d8,0
fa25724a62,1
a58d3b12bc,2
705eb5d67a,3
5f1aa014c5,4
8b4189c2a4,0
69bb149e2d,1
9458b40464,2
7555f79a2c,3
5f8f40ce31,4
41e2137184,0
711e8ac5ba,1
a4c734f1a8,2
7977cbab6f,3
176ad39bc7,4
e7e9165d9b,0
66073ddce1,1
dd5a90cf89,2
7c6221dbb8,3
60584b31d8,4
bfbea83faa,0
590f7ae6e7,1
40ccdfe09d,2
b6e57d954e,3
e7a5e5e55f,4
9260b4f758,0
44f2ea3584,1
96f8fd0d4b,2
e3755d5769,3
a93c251217,4
918548e472,0
d7196745e5,1
96d1d6138a,2
6493c2cbab,3
86866ba71d,4
0a18b314fc,0
e5c26c8634,1
6fe2b681e4,2
6e409af2cb,3
51e82eaa5b,4
911efbb175,0
aae8971d6e,1
c20069b110,2
25f2e30c66,3
9c30bb0a5f,4
bebf415bd1,0
fc6e9d0385,1
9b3d4b0379,2
edfe5ae3ef,3
e24e9afdd1,4
99b602dde4,0
7fc1ce1cb4,1
74d7a9df8b,2
25845ace3d,3
5d752d6d4a,4
09ee5831f4,0
0cc3c31d1a,1
97970b5e2c,2
4b72e35b8b,3
c3589905df,4
c78c89577c,0
b8236d92ff,1
c66a8f70e4,2
b07d4da735,3
4079c73376,4
228f9cee2e,0
33ba7dd9a1,1
b911d46acb,2
74fa9386ae,3
4a27de03fc,4
1c20fc4477,0
8db0a68a4c,1
f8f7ed86fc,2
74ab2a9b1a,3
077cb8696f,4
2bd913a165,0
6c6c1cbae9,1
d68c08baec,2
99ee31b5bc,3
154948ae6d,4
0f613bd191,0
6d03f91961,1
6150f39f8d,2
3f2865df45,3
809ce44053,4
8ca267be2b,0
6d2a5a2fe2,1
84bd944c62,2
c59e5f46c0,3
b92ff69b44,4
d916ac7864,0
498d327724,1
bb1743a571,2
56ac5605d2,3
fc87224914,4
52ae147d60,0
fb17f161d1,1
58ad72a266,2
e02ae4f371,3
444dcc147b,4
a12cbb17e5,0
e2dd6ebd6b,1
ac6055e7ce,2
e80ac14b0f,3
c72b546073,4
7e9e46174c,0
eac3fb300e,1
b9fb7882a0,2
70c082d59e,3
a19163fc11,4
759b3aaa22,0
633c7d5c80,1
ae61c09508,2
efe3043924,3
e0da89ce88,4
de95e861ac,0
4d58e8d8ff,1
f807851f5a,2
2b2fc71ee1,3
fefe01ac32,4
792929a4c8,0
c4adb6e891,1
c02071548b,2
99817a653e,3
2fa330e8fd,4
9090f8f97b,0
3fc79d2ece,1
e4c8dc59fa,2
1d2382ac3f,3
088a402727,4
a9ab1afe01,0
b852505678,1
4776354474,2
f4638e7428,3
b7dc0d87fd,4
ba1ae7a6c7,0
d3f3db7bd1,1
475fafb8e2,2
9b450671aa,3
857f570585,4
42758bb41a,0
9a4b15919d,1
b40844d201,2
c79d52ffc3,3
e843caea8f,4
2f00b33427,0
a89d1999ec,1
d8bed49320,2
fc1ca2fbc8,3
4329ab8cf6,4
ad297bfd03,0
0243477802,1
368767c9fd,2
fb3392fee0,3
af84304233,4
f2d668f7e7,0
dbb4b51e4a,1
268baf2d43,2
877f9dd0a7,3
2f3eff4192,4
ae96972c1a,0
e2f397d206,1
992572448c,2
c100d07aa9,3
1a4ffa4415,4
f057258486,0
5c616dea00,1
deec7bb4d9,2
4d6121dae0,3
49a90688bf,4
26ae98fddb,0
5aca18a605,1
21d01a8e82,2
725a0ae373,3
cd1b2e49f4,4
aa56279e8f,0
60698e8fd2,1
66eeb09788,2
f0190fc4b4,3
90d2cdb32d,4
a8be31a3c1,0
c78996aa02,1
9385125b12,2
f429b8e6f8,3
cd6140444f,4
d606f4a578,0
5ff89814f5,1
182ea1798b,2
5a7a933a05,3
851498c095,4
c4b4099179,0
459396b418,1
085e7a048e,2
c385af3da9,3
d70a2f1f23,4
3371d166f0,0
bd7b74689d,1
3501da04b2,2
4b9862566c,3
51e8e6bfc4,4
213e0a9f7b,0
3cf0203cfb,1
c9142b341c,2
dc4bf302e8,3
a92f49d2d9,4
edc9fb3512,0
ef03d3e2fa,1
0a31d7553c,2
5ecf1f5cb4,3
665e84dc42,4
91b91fd79b,0
0937b1df3f,1
56a4e5c1e5,2
9447159eb7,3
dc4a1c9a30,4
bfcd0fb5ac,0
77420e5628,1
5c51c23a7b,2
a35792b156,3
e6caf5eb81,4
1277f1a611,0
42a3baf571,1
5b86544456,2
ed52743a1b,3
1d80de2ec9,4
54cb8bdbe2,0
e0dade9896,1
28ca5ff16f,2
27f6632fd1,3
9bdfa54912,4
212ba67b51,0
f712d8b870,1
40d01e18a0,2
f2ffcf3de5,3
7aebdeb9a7,4
a0ea88f6a5,0
84af757738,1
cd6ed7690d,2
680ce5b666,3
e021227dbd,4
5cf1f1e7f0,0
a774562f5e,1
0a1742c740,2
a7fa6dd049,3
ad76d4cd21,4
5d7424eab2,0
fadd6aa446,1
43ec939286,2
289af097b0,3
78be8270bb,4
645abba5ec,0
617c746fca,1
143eefe05a,2
c9ff0d072b,3
868e7a70ae,4
3c1097c378,0
92cc29d923,1
90194208b9,2
edd5fc6648,3
09e29fbb74,4
2bfa664017,0
1c8f6881ac,1
c8404c2d4f,2
3d0f8c81ce,3
33f32ff406,4
5bb976391e,0
b71915a0fe,1
db0238e5c7,2
5448c46aac,3
fa2ebd1083,4
a12d2c10a9,0
57e0cff707,1
e366f9d62b,2
9a478d8cf2,3
8320911258,4
2a6477aee8,0
a7b918d80e,1
afd0b385f2,2
734df57cdf,3
b10fa280bf,4
bcae7b57ec,0
276807c93b,1
d6437d0c25,2
a8aeef5395,3
824152cf1c,4
24c102ca1f,0
7c99d1c1eb,1
84eb2c400b,2
be9ce6a9d7,3
93a1541218,4
287b0f197f,0
ad93d35798,1
76ae1014bd,2
9fbd3ca3b5,3
97b058f254,4
308a9348e0,0
f57cb32d6d,1
a19dbb48cd,2
c4ee594685,3
2f746f8726,4
c7f54785b8,0
7de09d894b,1
48b8dda801,2
8ca104baef,3
e667f4d290,4
c576ef893a,0
24522ec665,1
3ced3ed63e,2
fa752c35ca,3
d3034e7a60,4
1bebafb9f3,0
1019e6ed47,1
7a6d32bcae,2
89e7c93d0c,3
f4f0fd932e,4
8811181716,0
97a653e83c,1
38dfaadc68,2
f566a7cbc6,3
e92f67b3c7,4
932529c83d,0
7488e076ca,1
af71ca4ab3,2
ea1332b03d,3
ee5e9e4570,4
cd2046479c,0
4ebed82264,1
748f8f4106,2
6348c487a4,3
d30ad7d936,4
6a105e7555,0
5701bbfe46,1
9fdb6afc56,2
05d9351a35,3
cabe5c94b2,4
1c78d88cb8,0
312c4ce754,1
3577258d6b,2
b355ed119c,3
cafb1294ae,4
f1e4acdd7b,0
ceeaafc4fc,1
f59821d067,2
4bc87727b5,3
4bd876a71c,4
c307912941,0
a826a7a9a4,1
efec1f093e,2
4ac19fb269,3
28948eeb9c,4
44d745a704,0
9819277faa,1
11a14b9fcd,2
08f3346b8a,3
1ee0d5b4d0,4
5e3c2aa2bb,0
0532916483,1
0ce8a6ae62,2
c6612326fa,3
05be526826,4
f625984494,0
569f85c4ce,1
5e95137d5f,2
3d339265c4,3
4d9b845652,4
ce14d335bf,0
25e4b6fd77,1
b3f6affa39,2
26808abb2d,3
5d600057f5,4
52a0f74bfe,0
6636021b35,1
bfb0e22b53,2
7716aa7b58,3
4b522e501e,4
7588e9645a,0
8fb68e99e8,1
89340d64ab,2
65fe1a0efc,3
d00d1ea52b,4
458a05615e,0
2c45b152f1,1
28553d5d42,2
16e308dbc3,3
3004f41177,4
5ce554e890,0
bd4f797d33,1
be18a24c49,2
0f7aa746d6,3
91c003779c,4
b833fdb882,0
954502fb12,1
501c68e571,2
c50ba562ef,3
a5005ea567,4
80363d0458,0
d3c3988e54,1
d531fa41aa,2
7a095f0b21,3
a24080b4a0,4
438443e0d3,0
285b9ba056,1
6edb010212,2
c56524ded9,3
084d3ed9c8,4
5e98f349f3,0
5677f991b7,1
28f6f52c8f,2
157b2aa3e0,3
93d21b7636,4
df8caa8bdf,0
740e4ce45d,1
7c0447f939,2
51b639314d,3
2bc179b78c,4
aa1cd9fb71,0
bb63bcb48a,1
894b5b40af,2
180f0a1854,3
dca83468d2,4
f06ef6c8b7,0
2821f70a5a,1
ff9d2e9ba7,2
8ebceef687,3
d289692ab8,4
81d37cb5fd,0
466548defe,1
6abe55deaf,2
6af48dfcdd,3
f7b1bd7c8a,4
ca84b9e8d4,0
10f24c23af,1
3de0c773e1,2
f30c36bf6b,3
9f4001d8ea,4
4d684d99cc,0
4be0764138,1
dcca025cc6,2
608567ed23,3
edf47afe46,4
f839d20b06,0
b5e1371b3b,1
65d05b81c6,2
a5c4007b7b,3
d56050d3ab,4
75b4a808b3,0
72e1a1b225,1
5c70da6c2d,2
0b7b00ebfd,3
438b4cc6e3,4
5fd411e302,0
3c10a71f62,1
dbcfdf17a3,2
4e41f7a5df,3
7b596fc561,4
528cb6678c,0
2f8e4f82fd,1
0f9b1dbc3f,2
158765ed16,3
d4d2ed6bd2,4
608574722a,0
00441f1cf2,1
31b1314c62,2
3edc3edf92,3
0aab0afa9c,4
2f4fb95bb7,0
29df15c1ce,1
58777a8c79,2
4fbda008c7,3
ff9b7d0d2e,4
fff987cdb3,0
94c8aad517,1
ce16b0d0bc,2
07e08eee37,3
de15d35ebc,4
8e9f2b9b61,0
35fd991255,1
4e86258646,2
bab30e51b8,3
2356ec6570,4
6c45d80d1e,0
063cf2a23a,1
f8e67987c6,2
4f02bab289,3
de08c5a3b7,4
b964244dfd,0
870be46a42,1
211fc910da,2
a803fc87d1,3
8d28e714e3,4
96aeb8d018,0
dd81358234,1
638d8572e9,2
8a29fd2ebe,3
ca6bdbc405,4
a94450f57e,0
9522339a9a,1
1c37e37fbf,2
a05ae39815,3
699608ddb7,4
c7ab9848b9,0
fdc28cafdc,1
23afbccfb5,2
804fcfaf4b,3
2bce09096c,4
61b42f8f0e,0
7ec64d2b8e,1
63e32c0cfb,2
71a5b1da57,3
eed279a71a,4
df8c73e52b,0
d2c800e9f5,1
a9e940dccd,2
e45c509f80,3
a7f7a964f5,4
ff89e5e3cd,0
a5805697c1,1
67dfa4bcf5,2
2ae425e5a3,3
28df927e87,4
9f07d6a050,0
36b768bfa7,1
dccd2d9d48,2
253ee294d9,3
6ee755c67d,4
64e79513a3,0
9267f6cf9c,1
abe36055e8,2
8ec207d7df,3
ec212b3d2d,4
df8d9625c0,0
44425dc49d,1
479cb24efb,2
7845115d01,3
14a89a1840,4
e8b730fe92,0
71ef380e21,1
3b4be071a8,2
a07c1fd090,3
937ea43a65,4
19cc342b91,0
5e58ed4adb,1
526d63530a,2
c1190c9c37,3
021494f3aa,4
a4e5b9902b,0
f5a92d1356,1
884cd7af00,2
cb6c6c15ce,3
bd2a0b256c,4
a2bce9d94a,0
465486e6ec,1
b183b2ddc4,2
47bd268dcd,3
75eaea4cdb,4
074673a5f1,0
b04c03e3d4,1
4d341171a4,2
cfdc385955,3
71a7c521ef,4
d944700bae,0
0cc1d0e4c4,1
db1aa8e608,2
db02a30bb8,3
d7e93ff9c2,4
ea2d80c951,0
58d177c0d0,1
9b29ca561d,2
3e84576386,3
c20c019650,4
fa56377e58,0
4702cdd4f0,1
a9df598e16,2
cc2da77c17,3
bfc47bbe13,4
5c28eec331,0
d71ca6d32c,1
7ede03dede,2
5ad7172ca7,3
843e8ec44e,4
92a20ccbe2,0
b3b37c152d,1
f5a0acc480,2
6dea52e54d,3
4be85a3110,4
aeba5383e4,0
919bc0e2ba,1
e12aab98e6,2
6092afaec7,3
2bc8a3db3c,4
0cc5805a92,0
10b19bd1f8,1
d583d291ea,2
e39ded223d,3
d6471dc0a3,4
3a690dbd1b,0
1f1e11aee4,1
0be923c49b,2
47fd4036e7,3
697af33de9,4
4e5d643b2f,0
387b6956c4,1
31ca053bec,2
89562d9f7d,3
b345b1f290,4
a1fe3de7bb,0
0ece337a15,1
f0b5a05a6e,2
b07fc3b87c,3
af171a3570,4
f1395b9e13,0
b8f92fbe45,1
886dc2e534,2
2ff32a1188,3
c701db91e2,4
16207869ba,0
9f459445b6,1
9cb42834b3,2
ed2b73840d,3
393f2db0b0,4
d3be640ed4,0
aa9eb3a110,1
72544ea5b6,2
057eae4f34,3
3ce41108fe,4
0a19821a16,0
071d5aa17f,1
2b55bdbda1,2
400e66f34e,3
3b9586e2ff,4
730eee262c,0
989ac5a9de,1
7b5d5d40fe,2
751a212e82,3
89ad7a93d6,4
2bd87e0587,0
182bfc6862,1
0280deb8ae,2
ec10996820,3
6a3d92ce59,4
6c4568e51c,0
5cada3d3f1,1
1f0b16aa13,2
0fd38464c3,3
520fdf987c,4
b461a5b584,0
568d119e66,1
7deaf30c4a,2
d30e73de0c,3
e61d42e6cf,4
0c376f6728,0
e0c136dc8e,1
a149b73993,2
bea9b0571b,3
91ea3f1227,4
52020f0fd4,0
a042e73fee,1
6040cbf086,2
34bfcfa11b,3
20349d0a12,4
7de95e0115,0
32062fff08,1
52e7de7430,2
b6bd6424eb,3
3dc4b77bb5,4
5edca1bb89,0
e69330b40a,1
f30e47cb36,2
74d53a0d53,3
7c6f76a267,4
380dea2a5a,0
a21afccc50,1
6313ab72dc,2
a9a9fb1747,3
9dde6475f9,4
314db606fd,0
263bd9dfd6,1
6576184a08,2
288c4c1941,3
41a4f7424e,4
e358121d19,0
fad11bf2fa,1
a39388bd3f,2
f599fad413,3
65aadb6f53,4
1a2918c9b4,0
30787ad7df,1
29b25b5f03,2
dfd3138198,3
5108785aaf,4
9c298b9575,0
0df53ae04c,1
b60fbb288b,2
4a39459597,3
7b078e7517,4
7c7125fd12,0
85e6b4cb1c,1
92e617896e,2
32887c2719,3
fbfa863bd4,4
106a222c7c,0
4015200239,1
c23090da64,2
3b5c0e9308,3
9ca1ebe351,4
d4e9588d7c,0
51179a1815,1
976fcded4d,2
b74ecdfe20,3
6dc7a51dd9,4
217a70a0cb,0
52667992f8,1
cd5cd074f1,2
6a7506aa1e,3
a91bd88bc1,4
c32752c00f,0
7ba58ee1be,1
c9f7f4020f,2
d1f8ba2f02,3
d3f2336daf,4
7e78a47cee,0
6419fd454b,1
93c7358e41,2
29a1b18e79,3
6caec01e67,4
5203d6e046,0
1f6afee5ca,1
4514686882,2
bc79fe1a3a,3
d0319f0ec5,4
8b11113861,0
ff532274cd,1
9b1f59b89c,2
5326fad561,3
f2259e86f4,4
bdb9ba462f,0
e4d9d1178c,1
7547289453,2
fdff017e77,3
5a6fa22207,4
0fea4b5049,0
8e7324c8ed,1
8620f40403,2
813d6ad4ba,3
17be1887b9,4
e8d6412ed8,0
b393a57640,1
8cbefc189e,2
1169f5b1fb,3
fc8f0668fb,4
173dd2f369,0
7074e402ca,1
aa97ecda8e,2
a10b932fb3,3
5f1df5e4a8,4
3fe0ac38f0,0
5ee2d40bbb,1
6ef46555e2,2
49336bb17b,3
3cc59342bd,4
8164beeaf5,0
f9629f4e29,1
d2522cfc93,2
6272ae54bc,3
83bb4578eb,4
81c77c1b6c,0
3a3281b37d,1
d80ead8703,2
a3ad1422f5,3
2da8da57e1,4
71507ccc96,0
86a772adb1,1
97a10a3ba0,2
f9d8f014c2,3
a71bdf1af7,4
d6e2bb1586,0
1c3397d0ef,1
5ffd928d1e,2
7616ee06bd,3
7eb42fe5ec,4
7a817b12b4,0
056bfa0cc8,1
a038a2d781,2
0c0f001366,3
2ecb2b0797,4
c58124fdc4,0
2380664922,1
8978bc57b7,2
98870eab9e,3
0389fc6012,4
7a696bb878,0
f52c144f24,1
37aa9fc79a,2
04e7e791e2,3
90b14e3f04,4
4edadcf4c4,0
08173ef66c,1
ebf89446f2,2
ad0e66eabf,3
3984ed8d4e,4
aedad85e8c,0
bf05a52a6b,1
6a1783be17,2
09f0f1f414,3
3d0acb5c90,4
6c40978ddf,0
2a9190ed84,1
417833daa4,2
4d7b42314d,3
8824cdcbf0,4
a0f050600e,0
38c0d9ca8e,1
04c48c9743,2
0eacc93ff3,3
46673b0e2d,4
5bf5d82829,0
c112748161,1
ea1270a8b2,2
8a1aed2c83,3
7140b36ff6,4
bbb762835a,0
be1f425eac,1
488f5f133e,2
31b7874f49,3
2067c20654,4
5fa87fc4cd,0
e26c381bd4,1
d5a283c553,2
ad5454050e,3
eb91416afe,4
755c1e849f,0
feb90d8376,1
babbac4cf9,2
6698a570b8,3
d204ea9f09,4
5f248cf0d6,0
0ce329b5f9,1
d0eb51a04f,2
1263576548,3
b172bd2032,4
ba045610d1,0
4e51caa68e,1
7e58c5a1f6,2
bbf8c7968a,3
92107f9559,4
6b377327b1,0
4e7d4502bc,1
8f08f4e9f2,2
8116fa64d4,3
38232d1fe3,4
76e1428103,0
5b7c160d0d,1
52ac7bb4c1,2
51ede1c702,3
43001d32e7,4
33820f50d8,0
1d798aa5d5,1
4fd99d2b52,2
4b3502ca99,3
75ad49564c,4
740070f15a,0
0249c49180,1
c60eaa0c75,2
4520536c03,3
766784f810,4
ca78405cea,0
8ae916bb5c,1
9031ddc924,2
684555a30a,3
ebdbbb52b5,4
9e9f3940a9,0
3531c9193f,1
d7398cfded,2
851a37ac37,3
7f826d312e,4
2eca5f70b1,0
7db9b53d89,1
f85054273a,2
3bbf82fc28,3
a18073f2a2,4
e0f030eb66,0
be90ab3e56,1
ce9c3510a8,2
18ac660fbb,3
7d0cea3489,4
b3396387a6,0
527c3abd5f,1
c824b8afaa,2
843f9892ef,3
d468d401ab,4
416101e57a,0
2f20c083c2,1
7709ec3c5d,2
16bee00afc,3
9898ce93d6,4
0c089f7c1b,0
1afddc8196,1
a076699b79,2
cd249859fa,3
46f402dcd5,4
466030918d,0
61cfb43abf,1
7bf203a987,2
812c804456,3
b91a91adc5,4
8945b8916d,0
5468ed796d,1
6e72c79c29,2
c82f7676ac,3
351ea99ec3,4
1af9e4bbd8,0
14c16f99d5,1
35f3cb48d6,2
dce6361f2a,3
b28aeb78e0,4
8718d851c6,0
0f20f0242c,1
51423622fd,2
68b6abcefc,3
2a00ecc904,4
f170afca54,0
58f752db3b,1
fbcd92f03f,2
390355fd73,3
7572c78534,4
3685aa0e78,0
e9f4d6f927,1
b42ffc97d4,2
87d58438cc,3
f083e6692d,4
ff24769ea3,0
1c6237ae58,1
bcbe3c0ee2,2
40fbc03558,3
b690abdc09,4
1befe1ba44,0
a913c2fc19,1
3276e900a7,2
b2f87059da,3
06c2c49688,4
055ec918b9,0
483372b203,1
225ae42209,2
963210b127,3
4ee5d2c629,4
f1b1f57aee,0
016fc8031c,1
2fe0292eea,2
25edb9edb3,3
90946392e6,4
27efc3195e,0
296a04bc06,1
9c4c524983,2
2ebe2eba03,3
3480629331,4
136af05158,0
1724889841,1
0108518d1e,2
6dfaae4996,3
de51e77a38,4
1b71d67404,0
7f30236ca4,1
fd257af5d2,2
e4be64c1fb,3
27870bb184,4
7f2694ca3f,0
1544a0e952,1
2af240d261,2
f870e41e88,3
60d3607be2,4
2e69b6eb16,0
67db09fda5,1
ea2fe8434f,2
958a3dd464,3
d3c8980685,4
9511856b03,0
bf73cacab5,1
966fb0cdbb,2
e172f09faa,3
62d30854d7,4
e1bd09e50b,0
0f762f2746,1
7d41b0a6e1,2
b8f76a8e5f,3
ff038e87b1,4
82e88d973f,0
dcca0c8297,1
38438eab6c,2
f0dc7e30fc,3
981f73e811,4
216e2a7492,0
a15b73d4bb,1
071c81c9ad,2
b9614348f4,3
2ffea0c397,4
a89fc2586a,0
b240582de8,1
