id,fold
18b26e968c,1
18c4cdefec,2
18d013fced,0
18e2325a5b,2
18ea3802ca,1
18f3626b0f,1
18fc51d517,2
190ea39ec4,1
190febf6cd,2
1925c11fce,0
1931feb9b8,1
1937cfedc5,1
196cffdb4b,1
19843b4e95,4
1986fcadda,3
19902af6bd,1
19b7d2e2bf,0
19bd49e478,2
19cc342b91,2
19d821e8e4,2
19e749d0b1,2
19fdb270d6,1
1a0996a817,3
1a1b0c1549,4
1a288f27bf,2
1a28f06897,0
1a2918c9b4,0
1a2d060823,1
1a37af90c1,2
1a4278325d,0
1a4ffa4415,1
1a5c093750,4
1a67b08604,1
1a72cc3d3e,4
1a7f8bd454,1
1a8a17f220,1
1a8c4fd6ea,2
1ab49f29e9,1
1abe5e8a3d,0
1abf3d7f60,2
1ac058f0a4,4
1ac4fd8022,2
1ad2135efa,3
1ad819c49a,0
1aef65e24b,4
1af44a9db0,0
1af9e4bbd8,4
1afddc8196,2
1b073494ab,1
1b0d74b359,4
1b2c817dd0,2
1b2daa0f13,1
1b5a148cd3,1
1b5c4051d4,4
1b61e02423,0
1b6919f87c,4
1b71d67404,0
1b8d100712,3
1b9865501f,3
1bd1c8c771,4
1bebafb9f3,2
1befe1ba44,0
1bf062bda2,3
1bfe4907c1,2
1c02222ef8,4
1c0b2ceb2f,0
1c20fc4477,1
1c3397d0ef,4
1c37e37fbf,4
1c41821d13,2
1c6237ae58,2
1c687fea93,2
1c6f7aac78,1
1c78d88cb8,4
1c8f6881ac,1
1c9fa3dff4,3
1ca865b041,1
1cad8c327b,0
1cb4733828,4
1cb9549d2c,4
1cc428e57e,4
1d0a131f99,1
1d0c2fa004,1
1d2382ac3f,4
1d2c8152bd,2
1d2cd614be,2
1d4e60eafa,1
1d685060b2,3
1d798aa5d5,3
1d7a812c76,2
1d80de2ec9,1
1d93614392,4
1d93cf8169,0
1d955f8103,2
1d9bc2591e,2
1d9f4e875a,0
1da21e7498,3
1dbc694c5d,4
1e2bad4d81,0
1e4a233a70,1
1e4c96a9cd,1
1e5e713964,1
1eaf42beee,0
1ebc029ba0,4
1ee0d5b4d0,3
1ee82dabee,4
1efe1909ed,2
1f0b16aa13,1
1f1cc6b3a4,0
1f1e11aee4,4
1f3299c2ba,0
1f33387a8e,1
1f50bc7a9f,0
1f6afee5ca,1
1f73caa937,1
1f7e3eef06,1
1f805e4733,0
1f8bf8c5d0,0
1f9dcb9a1f,0
1fba03699e,0
1fec8e839a,3
1ff0aa7f05,0
2010b17cf6,0
20349d0a12,1
203f6117be,3
204c4657d5,4
20658e781f,4
2067c20654,3
20894faad9,4
20a0f53112,2
20a4dad0c1,4
20b11dcfb8,0
20b26a6ea7,1
20c99dee06,4
20ed65cbf8,0
2101c21f75,2
211dca3b80,3
211eb21702,2
211fc910da,1
212ba67b51,0
212f074587,3
213e0a9f7b,4
216aa6275d,0
216e2a7492,3
217a70a0cb,1
217eeca27e,2
21d01a8e82,0
21df07989f,2
21e1d6e38d,1
21ec084221,0
2226df3ca1,0
22398d77b8,1
223e0c3942,3
225ae42209,3
226eeb7c67,3
228f9cee2e,2
22a889c9fc,4
22b0774178,0
22e7cc183f,1
22fdf96a54,3
230226a446,2
230b98e713,4
231fc4e8e5,4
2356ec6570,1
236a5cc090,1
2380664922,3
2388b3eb40,1
23a17b87e7,3
23a7afcb36,4
23afbccfb5,4
23b7bf14c5,0
23bbdfd154,0
23c72b10cb,2
23cdfc53fe,1
23e1bb3ee8,3
23e5717c0f,0
23eb8cfbc0,2
2424f4afc7,3
2425501bf4,3
2444e83809,3
24522ec665,0
246d86ba32,1
24a38972a3,4
24a8ae9bb9,3
24b40af38f,2
24bf79cd1e,1
24c102ca1f,3
24cb80b5da,2
24d67576d0,4
24e98d224a,1
24f27c4087,1
25143d7837,4
253eb71c3d,2
253ee294d9,0
254efd9043,2
2556c23489,4
255e6ef6a9,3
2578042000,2
25845ace3d,1
258a5db63e,3
2596227117,1
25a9f40814,3
25bbbcd4a4,2
25bd98aec3,3
25c415e373,2
25d24d4554,3
25db231ea0,1
25dc959ebd,2
25e4b6fd77,3
25e519b494,2
25edb9edb3,4
25f2e30c66,2
25f532d7cc,0
25fb3a895a,0
26000ba320,4
2615b5210d,1
26281da345,1
26382e2d1f,4
263bd9dfd6,4
26527458de,2
26808abb2d,0
268baf2d43,1
268d39db25,2
269b6cad0d,3
26a76b910c,4
26ae98fddb,3
26ec6ef9df,2
2717821409,0
276807c93b,1
2775c5f447,0
27870bb184,1
2787bfe603,4
27a240a570,0
27b5526adb,0
27c035c5ae,1
27c45fef01,0
27c4850501,2
27d0d9af30,2
27de423ad3,4
27e12cbcea,4
27ec51c877,1
27efc3195e,0
27f6632fd1,2
27f923aac9,1
280dcd0b2d,2
2821f70a5a,4
28553d5d42,4
285b9ba056,0
285f4b2e82,0
2874150952,2
287aea3a3b,3
287b0f197f,2
287d035464,3
2886e27fb6,0
288c4c1941,0
28948eeb9c,2
289af097b0,0
28a1187a4e,0
28a9c6e5fe,2
28ad4e60c5,3
28ca5ff16f,3
28d42de29f,4
28df927e87,0
28e3c1128c,3
28f6f52c8f,1
28f865caaa,1
2903f6a1db,0
290e9d9748,2
29162a3471,3
296a04bc06,3
296de39be2,4
2993a272be,1
299ba3cf34,0
299ef808f6,0
29a1b18e79,1
29b25b5f03,4
29b5ee6cf5,4
29beb70925,0
29c033e8e4,3
29d8bf3a4c,1
29df15c1ce,2
29ea4f92c3,3
29fd4ba626,1
2a00ecc904,2
2a070f3dc6,4
2a16af2ae7,3
2a26fb616b,3
2a484baa26,1
2a49169951,3
2a5805ad13,4
2a6477aee8,0
2a71003f75,3
2a9190ed84,0
2ae425e5a3,2
2af008d773,1
2af240d261,2
2af3c055b2,1
2b160a1291,2
2b1e71c2a3,3
2b2fc71ee1,2
2b30313d2c,4
2b39f9a88f,4
2b405e7016,0
2b55bdbda1,1
2b723b8474,4
2b76b47947,3
2b77f82b42,0
2bc179b78c,3
2bc8a3db3c,2
2bca4fe522,0
2bce09096c,4
2bd87e0587,4
2bd913a165,2
2be45a7fa3,3
2bf5343f03,1
2bfa664017,4
2c3c64402e,0
2c45b152f1,3
2c707479f9,4
2ce9c36a98,4
2d20ee4eff,4
2d3c0a68f9,4
2d4e7a937b,2
2d5f4b0213,4
2d64b6a8cf,0
2d7a83381c,4
2d8a3a262b,0
2da763222e,1
2da8da57e1,1
2da9564e53,3
2e035505d6,0
2e69b6eb16,3
2e7921981a,1
2e8bf3f7b3,4
2eae73b03a,1
2ebe2eba03,2
2eca5f70b1,3
2ecb2b0797,2
2edf2e3e05,3
2ee6e81e4b,1
2eea9d51a4,4
2f00b33427,0
2f20c083c2,0
2f2e86de0b,0
2f35ac4b87,4
2f3eff4192,3
2f493f72ff,2
2f4fb95bb7,0
2f5377ea9d,3
2f746f8726,0
2f8b36c386,0
2f8e4f82fd,4
2f917b1124,4
2fa330e8fd,4
2fa4260cde,1
2fa889172a,3
2fb152d905,4
2fb6791298,2
2fbde8630d,0
2fc6fb555f,1
2fd6d25adb,1
2fe0292eea,1
2fe186a2c6,0
2fe4adfd48,0
2ff32a1188,3
2ffe02e882,3
2ffea0c397,0
3004f41177,0
30082e87d9,4
302ea1ac81,4
30307d5103,4
30491b379f,0
306e6e7743,3
3072ae3119,3
30787ad7df,4
308a9348e0,0
30badffdd5,0
30bb4cd749,2
30cb1002fb,3
30cc3d3982,3
30d4fb116b,4
30e4d22141,3
30e5cfec08,2
30ff4f38cf,4
3116a9d54c,0
31250cef62,3
312c4ce754,3
314db606fd,4
316074fdc4,0
31683f8a18,1
3187bf5c2d,2
31a4341eb6,3
31aaa04c63,1
31b003483c,1
31b1314c62,0
31b7874f49,4
31ca053bec,2
31d35c7c1d,3
32062fff08,4
3218afdc84,0
321f21e02f,3
32273eef45,3
3228f203a3,3
323882f716,0
324eb2ec65,0
32599d97bb,2
325cde4fa9,0
3276e900a7,4
3281bb7282,3
32887c2719,2
32afbf53f6,4
32f1039c61,1
32f4fd66ae,2
33041df256,2
33159fbb9b,4
331ec135dd,1
3320eb35e4,0
335474f8ec,4
3358462c1b,3
336e1995cd,0
3371d166f0,3
337b30caff,3
33820f50d8,4
33887a0ae7,2
3391f0befc,1
33b50159a7,0
33ba7dd9a1,3
33dfce3a76,4
33dfe8b243,3
33f32ff406,4
3404341cc6,3
3406ef6042,1
340c808130,0
340fe814a3,2
341f6694f1,4
34205cc12b,2
343b0359b5,3
346358e652,0
3480629331,0
34831dcd0c,2
34b32c5b5d,3
34bd0facd2,0
34bfcfa11b,2
34d2af0f86,4
34e51dba6a,1
34f61e9a54,1
3501da04b2,2
3507f73405,4
351ea99ec3,2
3525fcea1e,4
3531c9193f,3
35499d9dd6,1
356fa48ac4,4
3577258d6b,1
358b9acfb5,1
359128303c,4
3598c246d7,1
35b34a9da1,3
35ba6f2faf,1
35bbf1302b,3
35f3cb48d6,0
35fd991255,1
361d5e6834,0
362cec7849,1
3634f29aac,4
363a171d90,1
365abbdf77,3
365bdf0ae1,2
3662fffe30,0
367c6fb412,3
3685aa0e78,1
368767c9fd,3
3687839ecc,2
368f635c4c,3
36a6901cae,4
36aa21019e,1
36ad52a2e8,3
36b768bfa7,3
36bc8044f8,1
36db23ceb8,4
36e68393b6,0
36f332bd11,4
36f9ab3ee0,3
370763b8a9,0
37251064bd,4
3734601c15,3
376e55e566,1
3782748f51,1
3792be0845,1
3794cd4d73,0
37aa9fc79a,2
37ba215c62,4
37c95ff7df,2
37df75f3a2,1
37e16a5404,4
38063f77a8,4
380dea2a5a,3
380ff30e30,2
38178b0ded,0
3822f73c1c,4
38232d1fe3,0
38438eab6c,2
384d50db49,4
3862950849,3
38673ade97,0
387aa87ae2,1
387b6956c4,4
38a15dee44,0
38c0d9ca8e,2
38dfaadc68,1
38e018ea0f,0
38ec59117e,4
38ed2aa7cb,0
390355fd73,4
393048bc6c,0
393f2db0b0,3
39400e0443,2
395726930f,2
395e668f22,4
396ae389d8,4
3975043a11,4
397f00cf61,1
3984ed8d4e,0
399694c381,2
39a05bf91f,4
39a5b5f33a,4
39cd06da7d,4
39dd1c43bd,2
39f101a807,3
3a068284ed,3
3a310860a3,3
3a3281b37d,4
3a33e1eb89,0
3a3e1e824d,0
3a58606814,3
3a5e5f4202,3
3a690dbd1b,3
3a7bbd73af,0
3ad9500e43,2
3b05fe7a3f,1
3b2f902ec6,0
3b4be071a8,1
3b5c0e9308,2
3b5e9c6e05,1
3b9586e2ff,4
3bbf82fc28,4
3bd3216e16,4
3be0c0be8e,1
3bf70b71cd,4
3c1097c378,0
3c10a71f62,0
3c1d07fc67,4
3c1ed5cc1f,0
3c2ea1a63f,1
3c2f5ba174,0
3c30b8e27b,3
3c35e3ad94,2
3c3e74faf6,2
3c66e5ab54,1
3c6fe4b7ba,1
3c7e2d60a7,1
3c9931bca2,2
3ca252f526,4
3cb59a4fdc,1
3cc59342bd,1
3cd0ce6e18,4
3cd4d01b7d,4
3ce41108fe,2
3ce657b8f7,4
3ced3ed63e,4
3cf0203cfb,0
3d0acb5c90,2
3d0f8c81ce,2
3d339265c4,3
3d4bc58424,0
3d6d400816,4
3d781526c2,1
3d99801810,0
3da64841d8,0
3da729cae9,3
3dae882971,0
3dbbc237c5,1
3dc4b77bb5,4
3dc8ca137c,4
3ddb2ff7a4,2
3de0c773e1,4
3df62de11d,0
3e1c11cfa8,4
3e3431be2f,4
3e84576386,4
3e87545802,0
3e8b5729dc,1
3eabf280ed,2
3ec0423139,2
3ec30a713c,1
3ed6168b22,1
3ed6d1c7df,2
3edc3edf92,4
3ee1cfb6a6,1
3ee4de57f8,4
3ee87f1ea6,0
3f22f2ef0e,0
3f2865df45,1
3f5adbdcc7,2
3f76f25042,1
3f8634704b,3
3f8a8f4715,1
3f9df26c0c,4
3fc4d6b6ed,4
3fc79d2ece,0
3fd0ef2d38,1
3fd616ef00,3
3fe0ac38f0,0
3ff3881428,1
400e66f34e,4
4015200239,3
401b591c07,2
403cb8f4b3,2
404b62a4d5,2
4079c73376,2
407bd44d31,4
4085f8522d,0
40a571cf0f,3
40a7f422e2,0
40aaac97b1,3
40b45f1871,1
40bb5a9cbe,2
40ccdfe09d,2
40d01e18a0,3
40d96e8022,3
40dcff68b3,3
40e8e14e60,0
40fbc03558,1
415eb5b72c,4
416101e57a,2
4161f35a4f,0
417833daa4,0
41895b0f40,3
418a13df5c,4
418b7878a8,3
41a4f7424e,0
41cfd4b320,0
41e173a1e5,1
41e2137184,3
4210e9e5d3,2
423800be38,2
423ae1a09c,0
42758bb41a,1
4279e747a0,1
4285c2ffe8,3
428a877104,3
429b289e07,4
429bf7c665,2
42a3baf571,1
42b9ff31aa,2
42c563d895,2
42d64f2d78,0
43001d32e7,4
430ef30e87,3
4319885cf1,2
4329ab8cf6,2
432b8b6a71,1
4336ac847e,1
437fbb64d4,4
438443e0d3,2
438b4cc6e3,1
43a1dbb062,1
43a9c21cea,3
43ec939286,2
44047c3e10,3
440534c8dd,0
4433b159db,1
44381a3f55,3
443985b709,0
44425dc49d,2
444c32935c,2
444dcc147b,3
44ac5b2526,2
44c8aed146,4
44ccc2d846,0
44d745a704,2
44e3f20074,0
44edd661a0,4
44efef9c4f,0
44f2ea3584,2
44f5dd71ab,2
4514686882,0
4514d46495,2
45180088a6,3
4520536c03,3
452b06b003,4
4541761ba4,2
455c8febce,4
455d05742a,2
4575e490e4,3
457d5edb4c,4
457f80b1c5,1
458a05615e,0
459396b418,1
45a1f78171,4
45a2a01008,3
45a7562dbf,2
45b5f91d83,1
45f292bb41,3
45f31c81d4,3
45fb16d378,2
4608c638bd,0
4618b50b42,3
4630209118,0
46386ca4a3,4
4654389112,4
465463b009,1
465486e6ec,0
465f93cd9c,0
466030918d,0
466548defe,0
46673b0e2d,1
467469da7b,4
4680bc7373,4
4696bb53e6,4
46b424e067,2
46b7364b81,4
46bbe12b2c,2
46bec86213,2
46c1a0e9a3,3
46dd77ede5,2
46f402dcd5,1
4702cdd4f0,3
47048ac10a,0
47398efeb4,4
4743e3bf8d,4
475fafb8e2,2
4766b51055,1
47729d4ee5,4
4776354474,3
479cb24efb,2
47aba1e35c,2
47bd268dcd,0
47fd4036e7,2
481ed855f2,4
483372b203,1
483b35d589,1
4848a3a509,1
4864559ba5,4
486ae46ba0,0
4875705fb0,0
488f5f133e,4
48940ae0b0,2
489a8fd021,1
48a18f5386,0
48b63017da,1
48b8dda801,2
48bb098115,1
48d34846d7,2
48d81e93d9,2
48db3b8c5f,3
492383a53b,3
49336bb17b,4
494daad56b,1
495a2d3c7c,0
495e5d8dc0,1
4985566e7d,1
4986fb6755,1
4989c6509e,3
498d327724,4
499560e566,1
49a90688bf,2
49d061af38,0
49f22705ea,4
49fe2ee7ba,0
4a11c0f4ad,3
4a12baccc4,2
4a27de03fc,4
4a39459597,4
4a5595076f,0
4a5dd4ab45,3
4a7418a5e6,2
4a8d55bdf5,3
4ac19fb269,4
4ad2ddacfc,1
4ad8a63538,0
4b019a8354,1
4b0bf2f4a1,3
4b0c5aad63,2
4b15912a41,1
4b17d5fb8f,2
4b2af55ae6,3
4b3502ca99,3
4b44c94892,3
4b522e501e,1
4b72e35b8b,3
4b873df7a2,4
4b9862566c,1
4b9b8c2e44,4
4bb8260218,3
4bc87727b5,0
4bd876a71c,2
4be0764138,3
4be85a3110,0
4c36178b41,0
4c43d99f68,3
4c4556fff0,2
4c7e3c71e6,0
4c7f2b2c18,3
4c8132dc73,3
4c89e94e36,3
4ca8350f11,0
4ce60abe5f,2
4cfee4b097,0
4d03329aa4,4
4d04dcd959,0
4d1efb19d7,3
4d2ede6b7a,0
4d33311a1e,3
4d341171a4,3
4d4adc5623,4
4d58e8d8ff,2
4d6121dae0,1
4d684d99cc,3
4d7b42314d,3
4d9b845652,2
4d9fa2d97f,1
4db68c7d25,1
4e3ccf37ee,3
4e41f7a5df,3
4e47ff086f,2
4e4cadf03f,4
4e51caa68e,1
4e5d643b2f,1
4e6855dbae,0
4e7d4502bc,2
4e86258646,3
4e89a919ed,1
4e961dd0ed,1
4ebed82264,0
4eccb0cb9d,4
4ed12ec89a,0
4ed2467e7c,3
4edadcf4c4,3
4ee4b3485e,4
4ee5d2c629,3
4ef0559016,3
4f02bab289,4
4f105993c5,0
4f30a97219,2
4f3368a855,2
4f349b5ab8,4
4f5df40ab2,1
4f62a5bb14,1
4f6328bf93,0
4fbda008c7,1
4fd99d2b52,2
4fdc882e4b,4
4ff5c5ef47,1
500683ce7e,4
500d909b87,1
501c68e571,3
50251a9572,4
50290e75f9,1
502b97b954,1
503aba826b,2
504c4a71d2,3
505483d249,0
5081bad441,4
50b3aef4c4,2
50d3073821,4
5103df3d79,2
5108785aaf,1
51179a1815,2
51423622fd,3
5155ad847f,3
51846d4c96,4
51870e8500,3
5187e13789,1
518ee8cf52,1
519cc2a871,3
51acfd1399,3
51b639314d,2
51be9fc3d5,2
51d1696054,1
51e82eaa5b,0
51e8e6bfc4,0
51ede1c702,1
52020f0fd4,1
5203d6e046,3
520fdf987c,4
525be73de5,2
52667992f8,1
526d63530a,3
527c3abd5f,1
528cb6678c,0
52914952d6,0
52a0f74bfe,1
52aa9a9703,3
52ac7bb4c1,2
52ae147d60,4
52e7de7430,4
52fdbf981f,4
5306b708be,0
530f759c6f,1
5326fad561,1
533a731c99,0
5343d4837c,1
53485dc0d9,0
535503063e,1
5378360450,1
537f18bd97,3
5395202313,4
53b480e29f,1
53c79255ba,2
53dab98a36,4
53de66df2a,3
53e17edd83,2
53eb356632,1
5423d6049c,0
543acdb5f7,2
543f5887a2,1
5446a64ba5,3
5448c46aac,1
54629440c9,3
5468ed796d,4
547c9d83fd,0
54842b574a,0
548887f17d,4
5489419bef,2
5489a9e706,4
54a3636ba6,2
54cb8bdbe2,3
54cfa66336,1
54dd074cd7,3
54dd4658d1,1
54e2419450,1
55111519ec,2
553733b17b,3
5559e0ceab,2
5575337f66,2
557feaaf65,1
558b11d1b8,3
55a49950a0,0
55e9012561,3
55f1ea73b3,4
563191e71a,3
565d2342f2,4
565f9c3fce,4
566ac48e00,2
5673036fa1,4
5677f991b7,4
56810440c4,3
568d119e66,0
5691530ff4,2
56974f6864,4
569f85c4ce,1
56a4e5c1e5,2
56ab4fae30,3
56ac0f17be,1
56ac5605d2,3
56b5540fd7,2
56ced19ad6,4
56d025f76c,2
56d6d999b8,1
56f4bcc716,2
5701bbfe46,4
570d1da727,2
5717740aa6,1
571b14e631,3
571e63d0bc,0
57293a65d5,0
572cb220d2,3
572f0b1ad8,0
57302cf4b6,3
573f9f58c4,4
575d24d81d,1
576fd5de16,4
578aefa47e,0
578b502c6d,3
57904adf94,1
57e0cff707,3
57e394bc67,0
57f8b13094,1
57ff97666d,4
5800248c17,3
58135d5189,4
581e7f38d7,3
58777a8c79,2
58789490d6,4
589e94265a,2
58a51c861e,0
58ad72a266,4
58d177c0d0,2
58d62862fa,4
58de316918,2
58edb9b58c,3
58f752db3b,4
59092e355d,0
590e32af63,3
590e6bdbef,2
590f7ae6e7,3
5936740d48,1
594712691d,2
5948185d4d,1
59597a8431,4
595deae139,2
5970137a1e,1
5990041346,3
5991bd3f1b,1
59944f0f92,0
59b1bac5d5,1
59ceec4f7c,1
59dabe134f,4
59dfd4c7e5,4
5a02df7676,4
5a3c38104c,0
5a6cd229a9,1
5a6f57c150,4
5a6fa22207,3
5a7a933a05,3
5a81181e41,2
5aa0015d15,1
5aca18a605,4
5ad4b1d1ff,4
5ad7172ca7,2
5aee63c515,4
5b217529e7,4
5b2282b51e,0
5b28c5ba50,4
5b3b86341f,4
5b435fad9d,0
5b72ade49e,2
5b7c160d0d,3
5b836d2444,4
5b86544456,1
5b8dc086ff,0
5bb48ef0ea,3
5bb976391e,2
5bbcd70d2f,2
5be9925bca,4
5bf5d82829,0
5bffe3b52f,0
5c0cde01b7,4
5c28eec331,4
5c297b5dcd,4
5c33b65396,3
5c51c23a7b,1
5c616dea00,1
5c65a9775b,4
5c70da6c2d,4
5c7f310937,2
5c87971507,0
5c8ce5869b,0
5c9326f1e4,3
5cada3d3f1,4
5cb2496125,2
5ce554e890,4
5cefe5b52c,0
5cf1f1e7f0,1
5d07e84138,2
5d0a9c5b0e,0
5d4dcb9d8b,2
5d600057f5,2
5d6126f459,3
5d7424eab2,1
5d752d6d4a,0
5df9874c5b,3
5dfa4cfa2d,0
5e09ef27a6,3
5e0d2e6c25,2
5e350fa662,1
5e3c2aa2bb,3
5e58ed4adb,0
5e85356a28,1
5e95137d5f,4
5e98f349f3,4
5ebe9e404d,4
5ec4b8eff9,2
5ec6db5c9d,2
5ecf1f5cb4,3
5edb37f5a8,4
5edca1bb89,4
5ee2d40bbb,3
5ef096aeac,1
5f1aa014c5,2
5f1df5e4a8,1
5f248cf0d6,0
5f397e0074,2
5f3b26ac68,3
5f43816c42,3
5f45291a7a,0
5f48c8c123,2
5f51a19f9e,3
5f7c5c59f5,1
5f8370ed60,3
5f8b4540fd,2
5f8f40ce31,4
5f98029612,3
5fa536d1fd,4
5fa87fc4cd,4
5fabfdc0b6,0
5fc8bb94aa,1
5fd2a3ef64,0
5fd411e302,2
5fd8ed2395,2
5fe333fd26,0
5fe4e3f5e6,0
5fe599e1a5,1
